srn,nsite_id,facility_name
P0490,9156472045950400589,Municipal Supply Company (P0490)
,-862696086939614828,Open Burning - Lyons Township
,-6686429519448560327,PB&G SAND & GRAVEL
B8391,8044802273423842340,Pohl Oil Company (B8391)
N1728,-8682665112681005606,Polly Products (N1728)
,-3848070156967335124,Pratt & Whitney AutoAir Composites
,-1650467946788640563,Premium Machine  and Tool
,2725668979319487394,"Quality Hardwoods, Inc"
,-7123813889873584107,"QUALITY HARDWOODS, INC"
,-2880154907573772173,Railroad Tie Burning
,-1641394414994881984,Rieth Riley
,-6710434873287469743,Roger Hull & Sons
,988157462861035540,Scott Hazen
,-8436940946344589209,Scott Shattuck
,-7695491075240265565,Sunset Ridge
,-9023448173468522478,Supercar Speicialties/ Scott Tieman
N3006,4655596808087287066,TRW (N3006)
B5383,-161905994381331489,Westphalia Milling Company (B5383)
N5793,-488051617373553988,WOLVERINE PAVING CO (N5793)
N6400,-8800049627824388831,AIS CONSTRUCTION EQUIPMENT CORP (N6400)
N0710,-8249981241961503896,Michigan Department of Health and Human Services (N0710)
N7077,-7748804071030945295,Emergent BioSolutions (N7077)
,-6474696709985803143,DENNY'S AUTO DIAGNOSIS CENTR
B7945,-3884166060183992262,CPI GRAPHICS INC (B7945)
,-1218382272200751241,"AMERICAN METAL CLEANING, INC"
,1335572672768432955,WYETH-AYERST LABORATORIES
,2161501170757766779,State of Michigan - Records Management Services
,2290154292010801757,Commercial Property
,3166237384715653095,CASPER SYSTEM CORPORATION
P0103,4157963267537367077,Stoneco of Michigan (formerly CYDI) (P0103)
,4334968574903837744,State of Michigan - Records Management Services
,-7425546403327576424,"CONTRACTORS REDI-MIX, INC"
B7349,-5765330225784104648,Roberts Sinto Corp. (B7349)
,-5309702584059284273,ETM Enterprises
,-2930090267535774432,Michigan State Seed
,-2674702428551056960,CHEM-TREND LP
,-2657979385922345262,MONTGOMERY WARDS & COMPANY
N8336,-1604631804801268097,ETM ENTERPRISES  (N8336)
,-970570607091322717,Edwards Trucking elevator
,-619977926976416972,"FELPAUSCH FOOD CENTERS, INC"
,2458736627020731012,Scout Senior Center Building
,4210639618124788417,Residence
N6618,-8113233739518034915,Lafarge Corporation (N6618)
,-7806448513169159578,Unknown
P0144,-2518972943191506086,Jackson National Life (P0144)
,-1177522632589224207,AUTO SALVAGE COMPANY
M3593,3274593831841848422,Nutread Tire & Service Co. (M3593)
N6619,3803424183370335007,Mineral Solutions Inc (N6619)
B5627,8743476503013168757,Univar Solutions USA LLC (B5627)
N3448,-4460078719048959733,SUPERMART INC DBA MOONE (N3448)
N7138,-2106361599746046156,KIRCHHOFF Van-Rob (N7138)
,391985324902494622,"Dakkota Integrated Systems, LLC"
N3846,1421748039741206211,"Elite Electro Cleaners, Inc. (N3846)"
N3387,1423507666059718361,"Truck Collision Services, Inc. (N3387)"
N3109,2726779876961433841,NWH Roof & Floor Truss Systems (N3109)
,8484017764779567638,Waste Management - Lansing
,-8934799445440941418,PLANET CORPORATION
N0478,-3627606257241345172,"Atmosphere Annealing, LLC Lansing Bassett Facility (N0478)"
,-2832629769431809277,ASHLAND CHEMICAL COMPANY
B7073,201216398095614312,LANSING WWTP (B7073)
N1503,4865406234952082228,ASHLAND CHEMICAL (N1503)
B4884,8497315211314889070,Padnos Lansing Division (B4884)
,-6710001252174188545,"JAMES REEDER PIANOS, INC"
,-1115962490982864804,Enprotech
N3531,301084296918265059,"Multi Packaging Solutions, Inc. (N3531)"
,2143962635610238380,ETM Enterprises -  Grandriver
P0046,8010914047069700897,ETM Enterprises (P0046)
,-7594515670231783362,MDOT Lansing TSC
P1352,-3230414066887673050,Lion Labs LTD (P1352)
P0685,611078933928739829,TENNECO (P0685)
,1395243762838494781,The Botanical Co
N7780,2431337737921891139,JACKSON NATIONAL LIFE INS (N7780)
N7994,-6891714254750582948,MOTOR WHEEL DISPOSAL SITE (N7994)
,-5916629953419049166,RASHID INSULATION
B6534,2737121741189672598,"Shafer Redi-Mix, Inc. (B6534)"
,3707467571983877347,Mike Childers & Sons Excavating
,-7846908395927424865,St. Johns Public Schools
N1531,-6501819752447218029,Young Chevrolet (N1531)
,-1411955354685841359,SAINT JOHN'S PUBLIC SCHOOLS
C9902,8072305646212787990,CLINTON MEMORIAL HOSPITAL (C9902)
A1640,-4883552362730081051,American Rheinmetall (A1640)
,-4389045425686912482,High Grade Materials Co.
,3721120477103267686,High Grade Materials Company
A1592,6059921690665053557,MELLING FORGING CO (A1592)
B5215,-8797877938625767669,MPLX Terminals LLC - Lansing Terminal (B5215)
,-8347303954674221795,Thompson Auto Body
,-45833348359667874,Consumers Energy
N3567,1746973692653529731,DEPARTMENT OF MILITARY AFFAIRS (N3567)
N7058,-6317852376348211393,Premier Aggregates LLC (N7058)
N2836,6002048530933570785,Transdev Transportation (N2836)
,-3544403448006007308,Commercial Building
,5465017763570539527,Michigan Off Road Center
M3912,-7398594787062359472,ADM Grain Company - Grand Ledge (M3912)
,-4637159263086193767,Barish Sandblasting
N7909,-4950373042502361514,Capital Area Humane Society (N7909)
N8035,6466763125062942667,Capital Region Airport Authority (N8035)
N7433,2524582537341976512,CARL SCHLEGEL INC. (N7433)
N7035,1316557520138672647,Carmeuse (N7035)
P0290,545559117745196482,Carmuese (P0290)
N7842,199576913602236842,Clark Farms (N7842)
P1615,-5109329484289937488,Clinton County Incineration LLC (P1615)
,-3247923831087636312,Commercial Building
,6081979058643117442,Conference Presentation
,7535828019165169385,Consumers Energy pipeline
B5816,170510431130974442,DELTA TOWNSHIP (B5816)
,7291782720846589089,DEWITT BOARD OF EDUCATION
,7670795712027232925,DeWitt Charter Township
P0691,-6911903048251148659,DYNAMIC CRUSHING LLC (P0691)
B6202,-6545975374703962526,"E-T-M Enterprises, Inc. (B6202)"
P1445,-3168546537703898569,"East Lansing, City of (P1445)"
P1485,-5278680763780579461,Energy Developments - Grand River Generating Station (P1485)
P1486,-47456749794649308,"Energy Developments Lansing, LLC (P1486)"
,-5544990779206320025,GA Hunt Excavating and Septic Services
N5996,-6618311086381215229,Granger Grand River Avenue Landfill (N5996)
N5997,4237041355317609975,Granger Wood Street Landfill (N5997)
,6117159454616681216,Hardy and Hardy Consulting LLC
N3273,4632584203565381698,Innovative Engineering (N3273)
,-7525107236204875905,LBWL water tower construction site
,1233239381493788835,"LIETZKE FARMS, INC"
P0105,-2654168444611170115,MacKenzie Recycling Corp (P0105)
N1761,-5805363748056962142,Michigan Paving and Materials - Spartan Asphalt (N1761)
N2844,-5604516658890509501,Nissui Corporation (N2844)
,-5994269815035692084,NOURSE FARMS
N7307,701214545348288159,ROGER'S ENGINE SHOP (N7307)
,-8635748044398176620,Sports & Apparel
N7969,-8330198139256949916,American Compounding Specialties (N7969)
,-8085643794853403062,HOOVER BALL & BEARING
,-6080063883951503340,Joe Haller Auto Repair
N5129,-5038089635202352223,ZF Industries Inc. (N5129)
,-4344094916967964972,Shell Fowlerville synthetic lubricant plant
,-3843630718696034266,F & J MANAGEMENT CORPORATION
,-3610672973408826020,"NOVA, INC"
N7397,-2937452529318181415,Industrial Resin Recycling Inc. (formerly JCIM) (N7397)
N2697,-2779134507088421931,Fowlerville BP (N2697)
,-425939910947480621,J. America
,-333206807117053448,HANDY WAY CONCRETE SERVICE
,3173097813341463466,THREE STAR ENERGY
N6707,4585833912945257398,"Asahi Kasei Plastics North America, inc. (N6707)"
N6662,6568410063787101639,Smyrna Ready Mix (N6662)
,7608161088513334541,UTILEX
,9131221716058479476,Vacant Gas Station
,-7892105900897249586,K-MART STORES
,-6369032783288806755,"FRANK'S NURSERY SALES, INC"
N6886,-996294414579756696,Amoco Oil Company (N6886)
,646779625227243574,OKEMOS PUBLIC SCHOOLS
,3003018039033832285,Warehouse
,4756075166902424442,"MEIJER, INC"
,5958914654984742203,WOOLCO DEPARTMENT STORE
,6333314884721783184,Meridian Township
,7884501856697188372,Vacant Building
,8141750997723025027,"UNITED CHURCH MANORS, INC"
P1396,8228599578969127174,Evercare Pet Cremation LLC (P1396)
,9093175954048587675,"Gallagher Asphalt, Hot in Place process"
,-9005595461033770572,"PETROTECH, INC"
N5948,-5256851316804345089,Cleanlites Recycling (N5948)
N2012,-5029115038301478079,"Capital Steel & Wire, Inc. (N2012)"
,-4191683573597001796,"SHAFER REDI-MIX, INC"
P0266,978141056414924348,Shafer Redi Mix (P0266)
N6258,1155171970196190006,Gestamp Mason (N6258)
N1858,3404213364269633664,LAUNSTEIN HARDWOOD PRODUCTS (N1858)
N2040,4478573171176729180,Kent Feeds (N2040)
N3609,6077233224941793798,"Arcosa Shoring Products, Inc. (N3609)"
N5426,7200538045654777195,CorrChoice (N5426)
B5817,7836962810235985118,"Rieth-Riley Construction Company, Inc. (B5817)"
,7988814235492955588,"Christian Oil, Vevay 17 CTB"
N0033,-8850572414153828616,Bekum America Corporation (N0033)
,-6761820463812532945,"Best Express Foods, Inc."
,-5481197547026535862,Demmer Tool & Die
,-1984195317501162553,UNKNOWN
,-1187910165730986083,ITT AUTOMOTIVE
P0915,-1184391234365763516,Jackson Metal Cleaning (P0915)
N1790,-669189895785423577,"Williamston Products, Inc. (South) (N1790)"
,4551070425869545061,Modern Metal Processing
,5139509594254978047,R.N. Fink Mfg.
,8616977415953388177,Wallace Storage Center
,9077002058247577120,Zenas Farms
,-5419466622892118502,City of East Lansing
,-5262643841957232397,Residence
,-3644969229230816578,GEAGLEY LABORATORY MI DEPT AGR
,-1370289511617390211,KROGER COMPANY
,138256664775502884,Residence
,924235439869902420,CAMPUS MARATHON
,2745410809887849953,"KEGLE CONSTRUCTION COMPANY, INC"
,4581257364739894288,"EAST LANSING, CITY OF"
K2116,5439431429865711915,MICH DEPT OF STATE POLICE (K2116)
,6991235643578427830,Michigan State University
N5587,-7482275027565015281,WOODARD-CM (N5587)
N2022,-2952662968496205016,Williamston Products (N2022)
N7887,-760223270763172510,CSH Electric Motor Supply Inc (N7887)
,3756717183279580709,Owosso Charter Township
,3876595545546490750,SA Automotive
N5981,4075378245481491385,AIRGAS SPECIALTY PRODUCTS (N5981)
P0623,4565265777184848666,Fuoss Gravel Company (P0623)
,6581699237622136485,Carts R Us
,6812770788999005743,Fuoss Gravel Company
N5966,7159027505050488850,"Anderson Fertilizers, Inc. (N5966)"
,-8285267471988065745,BURCHAM HILLS UNITED CHURCH MANORS RETIREMENT CENTER
,-4156400573791165558,Consumers Concrete Corporation
,-3007233191855663228,Meridian Winds / Michigan Winds
,-259448658138836924,Red Cedar Flats
,2681914284770863302,CIBA-GEIGY CORPORATION
N3608,4221949612005191457,East Lansing-Meridian Water & Sewer Authority (N3608)
A1571,4771650256121194422,"Huntsman Advanced Materials Americas, LLC (A1571)"
A1588,6125971068954837318,Superior Brass & Aluminum (A1588)
,7016534502628604100,Commercial Building
,9096888828450528335,CONSUMERS CONCRETE CORPORATION
P0774,-1555871965315654793,Pratt & Whitney (P0774)
N3453,-583256246689959251,"SPARTAN AGGREGATES,  INC. (N3453)"
N7049,1289249019197067196,Regional Steel Distribution Center  (RSDC) (N7049)
,1703474799644009682,Richard Kranz Farm
P1167,2151643779808366206,"Spring Valley Industries, LLC (P1167)"
,4997318211576807318,DART NATIONAL BANK
,6204480882053980597,LAUX Construction
N1121,6328601979559274421,SPARTAN AGGREGATE INC (N1121)
,-7554926798335183356,BEKUM AMERICA
,-123267990232934893,M.C. Molds
N2496,1122447076745961563,WILLIAMSTON PRODUCTS INC (NORTH) (N2496)
N1636,3179429485867640044,"Williamston, City of (N1636)"
,3833608355570822690,L & T Painting
,5572524677274943985,SAWDON FENCE COMPANY & MOBILE CONCRETE
,6583677835406345597,Williamston Products Inc. (North)
,7166479309287306999,WILLIAMSTON COMMUNITY SCHOOLS
N6363,-8813523722320406878,CIE Newcor MTG  (N6363)
,-82162649871993722,"Turf Worx, Inc."
,35943724923764636,Cavalier Green Apts
,3701951400634270248,City of Corunna
A6497,3810063366024135486,"General Shale Brick, Inc. - DBA Michigan Brick (A6497)"
,4148689707493228507,"GENERAL SHALE, INC"
N4052,6736281990507237412,Advanced Air Technologies (N4052)
,-8551737257796923415,Joeseph and Amanda Polzin
P0773,-7097674239360556622,Spring Arbor Coatings - Fowlerville (P0773)
N7413,-5812465315126172970,Ventra Fowlerville LLC (N7413)
B2795,-243550509059098460,DTE Electric Company - Colfax Peaking Facility (B2795)
N7722,179930221358733596,BENT TUBE INC (N7722)
N6842,3068330318726285924,RheTech Compounding (N6842)
,3296294552810560270,NELSON COLLISION
,-6934794371448053586,WEBBERVILLE DISTRIBUTING
B8863,-4828634297137484983,ADM Grain Company - Webberville (B8863)
,-775581431776308697,"Keykert USA, Inc. - Webberville Plant"
,155175088530481618,Royal Stone
,1996497510277640844,Applegate Insulation
N0863,2921556991225424888,The Andersons Webberville Operation (N0863)
,2975341645443010401,Webberville Feed & Grain Co.
,-4122640134149518173,HASLETT BOARD OF EDUCATION
,1461506447427320462,Prolime Corporation
,1599553832189129806,Kevin Clark Schoen
,2040084730402296971,Steve Reilly
,5656551696575164661,Moon Lake Estates
,7015362158638034339,"THE ANDERSONS, INC"
P0898,8046296984709704621,"Andersons, Inc. (P0898)"
N1425,-8460365655708464429,Air Power Sandblasting (N1425)
B4158,-8450998282658251377,"East Lawn Memory Gardens, INC (B4158)"
,-3055998886365083957,Meridian Township Road Construction Dust
,1887661740340855986,Meridian Twp. construction dust
,6827251365847519726,EXXONMOBIL OIL CORPORATION
,8562957762021429197,"APPLEGATE INSULATION SYSTEMS, INC"
,-9164740054043768496,Residence
,-8911652594584138104,Great Lakes Monument Company
,-1768119041232870443,William's Furniture & Cabinets Manufacturing
P0791,3269034813620532008,"Mosher Perry site for Melching, Inc. (P0791)"
,8732279698762552282,Smith Sand & Gravel Pit
,-9172538902593050160,Mark's Auto Body
,-4071470659854472222,BATH ELEMENTARY SCHOOL
,-3624474459767947227,"Bath Twp., Webster Rd. Park"
,-1439865249806344620,BATH COMMUNITY SCHOOLS
,8063297487066614523,DAVIS BODY SHOP
N6166,-4183903090353554982,MIDWAY TERREL OPERATING CO (N6166)
,-1114736943732369299,"OMIMEX ENERGY, INC"
B5595,1827331875082611621,OMIMEX ENERGY - AURELIUS GAS PLANT (B5595)
,6131262742733264412,"Barn burning, Mason"
,8582951156861886676,Omimex Energy Substation
N8261,-5736273730844615001,Jorgensen Farm Elevator (N8261)
,-3857357125984700779,JIM'S TRUCK SERVICE
N8287,903649439919922300,Beck Mobile Concrete LLC (N8287)
P1590,3944574286811073293,Jackson Metal Cleaning (P1590)
,5264789789802027295,TLC Acres
,-6524543931566131049,LAINGGSBURG COMMUNITY SCHOOLS
,3847434271876373026,City of Laingsburg
,5170487926695150095,Mike & Son Asphalt Inc.
,8270848382964209159,Residence
M3883,-5630277990937002005,US DEPT OF AGRICULTURE (M3883)
,2195305794099102252,"SUN COMPANY, INC"
K3249,4327193287390961460,Michigan State University (K3249)
A6501,-5202005512885821143,Great Lakes Fusion (A6501)
P0526,2706033306402094080,"Great Lakes Fusion, LLC (P0526)"
,6600145382080132577,Residence
B4907,9119525408298795387,Harvest Mills (B4907)
N7169,-8927043608568056056,Consolidated Crushed Stone Plant 3 (N7169)
,-3398893406905065883,"Bryde, Stanley Residence"
N6651,3369364563312252525,Consolidated Crushed Stone (N6651)
N6983,8184210734283667307,Consolidated Crushed Stone (N6983)
,-8293622794380013409,"EISENHOUR CONSTRUCTION COMPANY, INC"
,-607522545540642128,"EAST LANSING, CITY OF"
,5553535653040251849,Hosford Brothers Concrete Inc.
,7623997438158545550,EAST LANSING PUBLIC SCHOOLS
,-5792943080549919117,mBH Trucking
,1222868016913099216,MDH Trucks
B8781,2356044716538723212,"Fendt Transit Mix, Inc. (B8781)"
,8219475854597908909,First Light Deer Processing
,-6164993470277085121,Upper Level Construction Inc.
,783520443770349385,Consumers Energy
,5108058111469621538,Victor Township Fire Department
,8997862418965344551,Quiet Cove Trailer Park
,-5929192866780270222,LYNN PIERCE AUTOMOTIVE
,2327062795029305446,Cremer Farm Center
,4286707255851135756,"Sachoury, Jack Residence"
N7542,8945527199074544743,RON WEAVER GRAVEL CO INC (N7542)
M4097,-8019172232235323198,Marathon Pipe Line LLC - Stockbridge (M4097)
,-4143612123192990126,"Sunrise Aggregate, LLC"
N6474,5407263358936357875,ENBRIDGE PIPELINES (TOLEDO) INC. (N6474)
N6654,8184386906846477176,Wolverine Pipe Line Company (N6654)
,-7347777160760211682,Shiawassee County ammonia tanker rollover
,6474663318058512763,SHIAWASSEE COUNTY
,7015426068847283597,Vacant Residential
,-6903501169285931847,"Brewer residence, Morrice"
,-1935174230129927895,Open burning Morrice trailer home
N2677,5035082363092790378,HILLTOP BODY SHOP (N2677)
N8259,-6684204268527370444,WATTERS & SONS FARM (N8259)
,-2533965027106631887,Stockbridge residential open burning
,-1682417744990710735,"Neal residence, Chad and Kimberly"
B7372,-4678830228503731129,"Accurate HVAC (formerly J & J Sales, Inc.) (B7372)"
,-2665408185908409345,"DTE Gas Company - MLV#8, Antrim Township"
P0157,9120051733325402276,Biocorrection International (P0157)
,-4017547629916505331,Sharon Bath and Kevin Roberts property
N8260,2000879323022374091,KREBSVIEW FARMS (N8260)
,5556529471953767955,JB Design
,-5304710465217976004,Bill's Repair and Sharpening
,-4001630956722502641,UNKNOWN
P1363,558376327183205340,Crest Marine (P1363)
,-3940337916432156312,Garret Otten tree service company
N7619,8554750988844918811,MCCONNELL SAND & GRAVEL INC (N7619)
N8264,-4426723912647060061,Pidd Brothers Farm (N8264)
,6816067900890960905,Vector Pipeline
,-5104631218293505481,"RIETH-RILEY CONSTRUCTION COMPANY, INC"
,533002367145850712,Dansville house demolition and open burning
,-8008777423984954236,Unknown
,296134721673109022,"Livingston County, sandblasting"
,-6171586062664638582,Laura Fehrenback
,6348976486811288699,Jim Peterson
,-5729008402873664665,Salvwsky residence/business
,6572822089798042769,Geosouthern Energy truck application
,-3785980101524023911,Geosouthern Operating Sherwood #1-22 HD1 well
,8476042039848267026,Jambos Autobody
,-4154752695547792242,McClelland Milk Hauling
,3879623605999069601,Keith Reha property
H2781,-5004934377484653822,Allied Motion Owosso (H2781)
B7203,-8185706630262321041,"American Aerosols, Inc. (B7203)"
M3648,-6272969867263741419,Americhem Sales Corporation (M3648)
,-3145500730080628661,Andrews Automotive Sales & Service Inc.
,-7646627474439423486,"B&B Painting & Powdercoating, Inc."
N0022,-5060272892057946880,CIE Newcor MTG Owosso (N0022)
,-8796603509218715354,Commercial
,-3971339513221876920,CONSUMERS POWER COMPANY
A6532,-7366510987456834018,CROWN LEISURE PRODUCTS (A6532)
,-3225048377529968416,"ELECTRO-WIRE PRODUCTS, INC"
,-6585964009154439879,"FELPAUSCH FOOD CENTERS, INC"
N5068,-8158731536331032888,G & L INDUSTRIES INC (N5068)
B0070,-7065020606208334907,Georgia-Pacific Corrugated LLC-Owosso Facility (B0070)
,-8005276020903734535,INGHAM COUNTY ROAD COMMISSION
