id,name,zip_code,county,full_address,geometry
N6684,PATSY LOU WILLIAMSON BUICK GMC INC,48532,GENESEE,"G-5111 CORUNNA ROAD, FLINT, MI","[-83.7767586, 43.0008714]"
B1606,GENERAL MOTORS LLC FLINT ASSEMBLY,48551,GENESEE,"G-3100  VAN SLYKE RD., FLINT, MI","[-83.7126275, 42.9683514]"
B1608,GENERAL MOTORS LLC FLINT METAL CENTER,48553,GENESEE,"G-2238 BRISTOL RD, FLINT, MI","[-83.72057769999999, 42.9754633]"
B1604,GM LLC CUSTOMER CARE & AFTERSALES - SWARTZ CREEK,48554,GENESEE,"6060 W. BRISTOL RD., FLINT, MI","[-83.7913098, 42.97642940000001]"
P0730,FIRST NATIONAL BANK OF LAKE CITY,48601,WEXFORD,"NORTH MITCHELL, CADILLAC, MI","[-85.4060962, 44.2648135]"
P0476,FRANKE SEPTIC TANK SERVICE LLC,48601,WEXFORD,"11894 S MACKINAW TRAIL, CADILLAC, MI","[-85.4059145, 44.1668142]"
U731805167,800 HOYT AVENUE,48601,SAGINAW,"800 HOYT AVENUE, SAGINAW, MI","[-83.933854, 43.42448599999999]"
U731805166,802 HOYT AVENUE,48601,SAGINAW,"802 HOYT AVENUE, SAGINAW, MI","[-83.9338813, 43.4244193]"
M1952,ACENSION ST. MARYS SAGINAW,48601,SAGINAW,"800 S WASHINGTON AVE, SAGINAW, MI","[-83.9417134, 43.4260334]"
N1580,ACE-SAGINAW PAVING COMPANY - PLANT 9,48601,SAGINAW,"4711 VETERANS MEMORIAL HIGHWAY, SAGINAW, MI","[-83.9411329, 43.448414]"
A6153,B & P PROCESS EQUIPMENT AND SYSTEMS  LLC,48601,SAGINAW,"1000 HESS ST, SAGINAW, MI","[-83.9522248, 43.3998873]"
N5324,BERNIER CAST METAL INC,48601,SAGINAW,"2626 HESS ST, SAGINAW, MI","[-83.93119449999999, 43.39969139999999]"
U73080226,DEISIG PRECISION DRAINAGE,48601,SAGINAW,"6805 BECKER RD., SAGINAW, MI","[-83.8219858, 43.4721185]"
N8036,DORSEY COMPANY,48601,SAGINAW,"1865 WICCO DR, SAGINAW, MI","[-83.9021715, 43.452376]"
B1991,GM LLC SAGINAW METAL CASTING OPERATIONS,48601,SAGINAW,"1629 N. WASHINGTON, SAGINAW, MI","[-83.9221027, 43.4498895]"
N7797,GOOD NEIGHBORS' MISSION,48601,SAGINAW,"1318 CHERRY ST, SAGINAW, MI","[-83.9266612, 43.42710839999999]"
A6175,NEXTEER AUTOMOTIVE CORPORATION,48601,SAGINAW,"3900 HOLLAND ROAD, SAGINAW, MI","[-83.8812603, 43.4106166]"
N1749,PLASTATECH ENGINEERING LTD,48601,SAGINAW,"725 MORLEY DR, SAGINAW, MI","[-83.86867289999999, 43.4198481]"
N6765,"REAL ALLOY SPECIFICATION, LLC",48601,SAGINAW,"2600 NODULAR DRIVE, SAGINAW, MI","[-83.8822539, 43.4448816]"
B1993,TRW INTEGRATED CHASSIS SYSTEMS,48601,SAGINAW,"2328 E. GENESEE AVE., SAGINAW, MI","[-83.9155888, 43.4097549]"
B1995,U S GRAPHITE  INC,48601,SAGINAW,"1621 HOLLAND AVE, SAGINAW, MI","[-83.93043899999999, 43.415411]"
K2899,ALEDA E LUTZ VA MEDICAL,48602,SAGINAW,"1500 WEISS ST, SAGINAW, MI","[-83.9619199, 43.4458354]"
M1954,COVENANT HEALTH CARE,48602,SAGINAW,"700 COOPER ST, SAGINAW, MI","[-83.95265309999999, 43.4301935]"
N0844,RIFKIN SCRAP IRON AND METAL COMPANY,48602,SAGINAW,"1445 N NIAGAR ST, SAGINAW, MI","[-83.9451771, 43.4289992]"
N1258,SCIENTIFIC BRAKE & EQUIPMENT CO,48602,SAGINAW,"314 W GENESEE, SAGINAW, MI","[-83.9464339, 43.435322]"
B3607,THOMAS AEROSPACE & DEFENSE,48602,SAGINAW,"628 N HAMILTON, SAGINAW, MI","[-83.9577231, 43.4200865]"
EN7300004,WARWICK CLEANERS,48602,SAGINAW,"2121 WARWICK, SAGINAW, MI","[-83.990454, 43.4372863]"
N7303,BLUEWATER GAS STORAGE FACILITY,48603,SAINT CLAIR,"333 SOUTH WALES CENTER ROAD, COLUMBUS, MI","[-82.6748781, 42.8927276]"
N6296,ELITE CLEANROOM SERVICES LLC   (GLEAM AMERICA INC),48603,OAKLAND,"6875 ROCHESTER RD, ROCHESTER HLS, MI","[-83.1331805, 42.6961029]"
EN7300025,DELUXE DRY CLEANERS INC,48603,SAGINAW,"2700 BAY RD, SAGINAW, MI","[-83.9744675, 43.4439658]"
N8052,EGGERS EXCAVATING,48603,SAGINAW,"1518 QUEEN ST, SAGINAW, MI","[-83.9708296, 43.4055045]"
N8343,GOWER CORPORATION,48603,SAGINAW,"2840 UNIVERSAL DR, SAGINAW, MI","[-83.972178, 43.459282]"
EN7300008,SHARP CLEANERS,48603,SAGINAW,"2058 N CENTER, SAGINAW, MI","[-84.0141309, 43.4375254]"
N1529,SHIELDS MANUFACTURING,48603,SAGINAW,"1320 S. GRAHAM ROAD, SAGINAW, MI","[-84.1326799, 43.404855]"
N5209,HENSLER FURNITURE REFINISHING,48603,SAGINAW,"3100 CHRISTY WAY, SAGINAW TWP, MI","[-83.9778572, 43.4596689]"
N7168,AMERICAN AGGREGATES-TELSMITH 52G PORTABLE CRUSHER,48604,SAGINAW,"2981 CARROLLTON ROAD, SAGINAW, MI","[-83.9411329, 43.448414]"
N8310,BOND TRUCKING CO,48604,SAGINAW,"2490 KOCHVILLE RD, SAGINAW, MI","[-83.962706, 43.4950535]"
P0813,BOND TRUCKING COMPANY,48604,SAGINAW,"2490 E. KOCHVILLE ROAD, SAGINAW, MI","[-83.94602359999999, 43.4942359]"
N6325,CHAMPAGNE & MARX EXC INC,48604,SAGINAW,"CHAMPAGNE & MARX EXC., SAGINAW, MI","[-83.94436549999999, 43.5009981]"
N6709,CHAMPAGNE & MARX EXCAVATING INC.,48604,SAGINAW,"1445 LIBERTY ROAD, SAGINAW, MI","[-83.9444244, 43.5009956]"
B7160,HAMILTON ELECTRIC,48604,SAGINAW,"3175 PIERCE RD, SAGINAW, MI","[-83.9769891, 43.5083028]"
N7136,LEVY,48604,SAGINAW,"2981 CARROLLTON ROAD, SAGINAW, MI","[-83.9411329, 43.448414]"
C3601,SAGINAW VALLEY STATE UNIVERSITY,48604,SAGINAW,"7400 BAY ROAD, SAGINAW, MI","[-83.9631698, 43.5116595]"
N5746,HOLCIM (US) INC. D/B/A LAFARGE ZILWAUKEE TERMINAL,48604,SAGINAW,"900 N ADAMS RD, ZILWAUKEE, MI","[-83.9207878, 43.4883192]"
B6607,AUBURN BEAN & GRAIN COMPANY,48611,BAY,"315 N AUBURN ROAD, AUBURN, MI","[-84.0694212, 43.6067097]"
B4022,DOW SILICONES CORPORATION,48611,BAY,"5300 11 MILE RD, AUBURN, MI","[-84.11240260000001, 43.5892966]"
U18147729,TRI R HOTEL,48611,CLARE,"305 & 307 W. 5TH, CLARE, MI","[-84.773505, 43.8195327]"
A1247,BROWN MACHINE GROUP,48612,GLADWIN,"330 N ROSS, BEAVERTON, MI","[-84.48911369999999, 43.8869879]"
N3834,"LAUR SILICONE, INC.",48612,GLADWIN,"4930 SOUTH M-18, BEAVERTON, MI","[-84.4862447, 43.8455519]"
P0840,SAINT-GOBAIN PERFORMANCE PLASTICS,48612,GLADWIN,"3910 TERRY DIANE STREET, BEAVERTON, MI","[-84.4833757, 43.8752555]"
P0271,SOUTH BUCKEYE 127 CPF - GAS PLANT,48612,GLADWIN,"278 BADGER ROAD, BEAVERTON, MI","[-84.38234589999999, 43.9006504]"
N0485,TEAM ELMER'S - BEAVERTON,48612,GLADWIN,"2302 M-18, BEAVERTON, MI","[-84.5055252, 43.9201032]"
P1124,"MEMORIAL FIELDS CREMATORY, LLC",48615,GRATIOT,"375 ENTERPRISE DRIVE, BRECKENRIDGE, MI","[-84.4615292, 43.4055724]"
B4986,"MICHIGAN AGRICULTURAL COMMODITIES, INC",48615,GRATIOT,"7575 MONROE RD, BRECKENRIDGE, MI","[-84.45776459999999, 43.4081224]"
U18070239,CLARE COUNTY GENERAL,48617,CLARE,"ANY CLARE COUNTY ROAD, ANY CLARE CO. TOWN, MI","[-84.7701067, 43.9588358]"
P1111,FAIRSALVAGE COMPANY,48617,CLARE,"2731 EAST GRASS LAKE ROAD, CLARE, MI","[-84.7921911, 43.7863453]"
P0161,"SCHUNKS ROCK FARM, LLC",48617,CLARE,"5503 SOUTH CORNWELL AVE, CLARE, MI","[-84.72732859999999, 43.9089717]"
N1356,"HUHTAMAKI, INC.",48618,MIDLAND,"5700 W SHAFFER RD, COLEMAN, MI","[-84.5997453, 43.7599665]"
F5126,ROBINSON INDUSTRIES INC,48618,MIDLAND,"3051 CURTICE RD, COLEMAN, MI","[-84.4880481, 43.7988669]"
N0810,ROBINSON INDUSTRIES INC,48618,MIDLAND,"4451 N M18, COLEMAN, MI","[-84.4871103, 43.7396755]"
N8070,"RIVERSIDE ENERGY MICHIGAN, LLC - NEW CALEDONIA CPF",48619,ALCONA,"NW NE SEC 20 T8N R6E, CALEDONIA TWP, MI","[-99.9018131, 41.4925374]"
P0184,"LAMBDA ENERGY RESOURCES, LLC - WINSTON CHURCHILL",48619,OSCODA,"W. BAILY RD NE 1/4 OF THE SE 1/4 SEC 21 AND, COMINS, MI","[-83.99558789999999, 44.7116622]"
N7463,"RIVERSIDE ENERGY MICHIGAN, LLC -  ELMER FUDD EAST",48619,OSCODA,"SEC 07 T28N R03E NE SE, COMINS, MI","[-83.99558789999999, 44.7116622]"
P0556,"NUENERGY OPERATING, INC. (ZEBULON 16 CPF)",48621,OSCODA,"CLINTON TWP., SECTION 16, COMINS, MI","[-84.0510889, 44.807417]"
B7294,"LEAR CORPORATION, FARWELL PLANT",48622,CLARE,"505 HOOVER ST, FARWELL, MI","[-84.8725237, 43.84116090000001]"
N8002,"NEXT DOOR OPERATIONS, LLC - SOIL REMEDIATION SYS",48622,CLARE,"STORE #12 493 E MAIN ST, FARWELL, MI","[-84.8612521, 43.8346661]"
P0983,"FALCON RME, LLC",48623,BAY,"2600 W SALZBURG ROAD, AUBURN, MI","[-84.1525491, 43.5830509]"
U26070242,GLADWIN COUNTY GENERAL,48624,GLADWIN,"ANY GLADWIN CO. RD, ANY GLADWIN CO. TOWN, MI","[-84.48112479999999, 43.9783706]"
N1314,GLADWIN METAL PROCESSING,48624,GLADWIN,"795 EAST MAPLE STREET, GLADWIN, MI","[-84.4821591, 43.9817805]"
P0190,GREAVES TRUCKING INC,48624,GLADWIN,"BUZZELL RD PIT 3/4 MILE W OF M18, GLADWIN, MI","[-84.48659599999999, 43.9808398]"
P0751,SURREY VETERINARY CLINIC LLC,48625,CLARE,"3598 S. CLARE AVE., CLARE, MI","[-84.7685623, 43.9366703]"
P0146,ARDEN SHELL TRUCKING & EXCAVATING LLC,48625,CLARE,"EAST LILY LAKE RD - SEC 28, T19N, R4W, HARRISON, MI","[-84.9490563, 44.0024031]"
P0568,COBRA SUMMERFIELD BOOSTER,48625,CLARE,"T20N R6W, SE 1/4 OF SE 1/4 OF SECTION 12, HARRISON, MI","[-84.7994675, 44.0191862]"
N5935,DTE GAS COMPANY - ALPENA COMPRESSOR STATION,48625,CLARE,"8512 EAST ARNOLD LAKE ROAD, HARRISON, MI","[-84.6773736, 44.075619]"
N5579,DTE NORTH HAMILTON GATE STATION,48625,CLARE,"6424 E HAMILTON, HARRISON, MI","[-84.7255936, 44.0683774]"
N7973,MUSKEGON DEV CO- KELLY-OIL PROD FAC,48625,CLARE,"BALSAM RD SEC 23 T19N R3W, HARRISON, MI","[-84.654461, 44.0260695]"
N7790,MUSKEGON DEVELOPMENT COMPANY -- STRAUB FACILITY,48625,CLARE,"NE NW SEC 10 T20N R3W, HARRISON, MI","[-84.7994675, 44.0191862]"
N6010,NORTHERN OAKS RECYCLING AND DISPOSAL FACILITY,48625,CLARE,"513 N. COUNTY FARM ROAD, HARRISON, MI","[-84.7977971, 44.005319]"
B4212,"DDP SPECIALTY ELECTRONIC MATERIALS US9, LLC",48626,SAGINAW,"1635 N GLEANER RD, HEMLOCK, MI","[-84.15192259999999, 43.4334848]"
B2644,HEMLOCK SEMICONDUCTOR OPERATIONS LLC,48626,SAGINAW,"12334  GEDDES RD., HEMLOCK, MI","[-84.16189639999999, 43.4337692]"
N5875,SAGINAW WILBERT VAULT CORP,48626,SAGINAW,"465 KING ST, HEMLOCK, MI","[-84.23496159999999, 43.4102003]"
N1394,CARRICK CONCRETE - CONCRETE BATH PLANT,48629,ROSCOMMON,"7535 W EMERY ROAD, HOUGHTON LAKE, MI","[-84.767276, 44.2763783]"
N6749,"CARRICK TRUCKING  & GRAVEL, INC.",48629,ROSCOMMON,"7535 WEST EMERY ROAD, HOUGHTON LAKE, MI","[-84.767276, 44.2763783]"
N0924,MUSKEGON DEVELOPMENT--HEADQUARTERS--SOUR ZONE CPF,48629,ROSCOMMON,"SE SE SECTION 29, T21N, R3W, HOUGHTON LAKE, MI","[-84.7647496, 44.314739]"
P0370,"PARTRIDGE ENTERPRISES, INC.",48629,ROSCOMMON,"9193 W HOUGHTON LAKE DR, HOUGHTON LAKE, MI","[-84.79382179999999, 44.3396524]"
P0506,"ELMER’S CRANE & DOZER, INC. - M72 PIT MAPLE CITY",48630,LEELANAU,"2272 W. M-72, EMPIRE, MI","[-84.652693, 44.6572927]"
P0485,AARON ELEK  III ESTATE - LOZO 1-34,48631,BAY,"S1/2      NE1/4     NE 1/4     SEC 34      T15N   R4E, KAWKAWLIN, MI","[-83.9559036, 43.648049]"
P0483,AARON ELEK  III ESTATE - PAIGE 1-34,48631,BAY,"S1/2     NW 1/4      SE1/4       SEC 34      T15N    R4E, KAWKAWLIN, MI","[-83.9559036, 43.648049]"
P0484,AARON ELEK  III ESTATE - SCHWAB 2-28,48631,BAY,"S1/2    NE 1/4      SE1/4    SEC 28    T15N    R4E, KAWKAWLIN, MI","[-83.9559036, 43.648049]"
P0482,AARON ELEK  III ESTATE - WENDT 2-34,48631,BAY,"S1/2     SE 1/4      SW1/4       SEC 34    T15N   R4E, KAWKAWLIN, MI","[-83.9559036, 43.648049]"
P0481,AARON ELEK III ESTATE - WENDT 1-34,48631,BAY,"S1/2     SW 1/4      SE1/4      SEC 34    T15N   R4E, KAWKAWLIN, MI","[-83.9559036, 43.648049]"
N8085,"S.C. HOLDINGS, INC.",48631,BAY,"2301 TWO MILE & BEAVER RD, KAWKAWLIN, MI","[-83.93064059999999, 43.6716395]"
N3385,SAGINAW BAY PLASTICS INC.,48631,BAY,"2768 S HURON ROAD, KAWKAWLIN, MI","[-83.94920429999999, 43.6597139]"
N5586,ANR PIPELINE COMPANY LINCOLN COMPRESSOR STATION,48633,CLARE,"3991  S. HICKORY, LAKE GEORGE, MI","[-84.94697289999999, 43.9633534]"
N5581,GREAT LAKES GAS - FARWELL COMPRESSOR STATION 12,48633,CLARE,"3400  HICKORY  RD, LAKE GEORGE, MI","[-84.939092, 43.9410615]"
N6498,NORTHWOOD ENERGY CORP.,48634,BAY,"ST FRASER 1 11 NW SE SEC 11 T16N R4E, FRASER TWP, MI","[-83.99558789999999, 43.7671295]"
N7031,"RIVERSIDE ENERGY MICHIGAN, LLC - FRASER 8 CPF",48634,BAY,"FRASER TWP, SECTION 8, T16N, R4E, FRASER TWP, MI","[-83.99558789999999, 43.7671295]"
N1703,SUPERIOR VAULT COMPANY,48637,SAGINAW,"345 EAST MAHONEY STREET, MERRILL, MI","[-84.326471, 43.4109366]"
N6251,CABOT CORPORATION,48640,MIDLAND,"3603 S SAGINAW ROAD, MIDLAND, MI","[-84.2075819, 43.60051600000001]"
P0698,CINTAS CORPORATION,48640,MIDLAND,"421 BAYLISS STREET, MIDLAND, MI","[-84.2242981, 43.6229533]"
N1951,CPI ENGINEERING SERVICES INC,48640,MIDLAND,"2300 JAMES SAVAGE RD, MIDLAND, MI","[-84.1997159, 43.6100076]"
B2465,FISHER SAND AND GRAVEL CO,48640,MIDLAND,"921 JEFFERSON ST     PO BOX 1271, MIDLAND, MI","[-84.2472116, 43.6155825]"
N8056,"LAKE PAINTING, INC.",48640,MIDLAND,"2877 VENTURE DR, MIDLAND, MI","[-84.25205930000001, 43.59337319999999]"
A4027,"MCKAY PRESS, INC.",48640,MIDLAND,"215 STATE ST, MIDLAND, MI","[-84.238942, 43.6104221]"
B6527,MIDLAND COGENERATION VENTURE,48640,MIDLAND,"100 E. PROGRESS PLACE, MIDLAND, MI","[-84.2468485, 43.5869828]"
B5637,MIDLAND IRON WORKS,48640,MIDLAND,"57 W CHIPPEWA RIVER RD, MIDLAND, MI","[-84.3704369, 43.5954701]"
N7034,SAGINAW CARBON,48640,MIDLAND,"2927 VENTURE, MIDLAND, MI","[-84.25051619999999, 43.5935013]"
P1026,SK SARAN AMERICAS LLC,48640,MIDLAND,"3400 SOUTH SAGINAW RD, MIDLAND, MI","[-84.2076629, 43.6017794]"
P0112,SPEEDWAY SUPERAMERICA LLC (SSA #8808),48640,MIDLAND,"2500 NORTH SAGINAW RD, MIDLAND, MI","[-84.2572232, 43.6416541]"
N2183,THERMICO INC,48640,MIDLAND,"4050 E GORDONVILLE RD, MIDLAND, MI","[-84.20587979999999, 43.5669306]"
N2594,VANTEK CORP,48640,MIDLAND,"1511 E GROVE ST, MIDLAND, MI","[-84.22978850000001, 43.6080337]"
P0197,BIERLEIN COMPANIES INC,48642,MIDLAND,"2000 BAY CITY RD, MIDLAND, MI","[-84.2040813, 43.6044708]"
P0269,"BIERLEIN COMPANIES, INC.",48642,MIDLAND,"2000 BAY CITY ROAD, MIDLAND, MI","[-84.2040813, 43.6044708]"
N5488,BIERLEIN DEMOLITION CONTRACT,48642,MIDLAND,"2000 BAY CITY ROAD, MIDLAND, MI","[-84.2040813, 43.6044708]"
B2510,CASE SYSTEMS INC,48642,MIDLAND,"2700 JAMES SAVAGE RD, MIDLAND, MI","[-84.195103, 43.6097735]"
N6004,CITY OF MIDLAND UTILITIES DIVISION,48642,MIDLAND,"4311 E. ASHMAN ST., MIDLAND, MI","[-84.174539, 43.6314037]"
N6801,ENVIROTECH COATINGS LLC,48642,MIDLAND,"1900 AUSTIN ST, MIDLAND, MI","[-84.20487299999999, 43.6055918]"
P0555,"FALCON ROAD MAINTENANCE EQUIPMENT, LLC",48642,MIDLAND,"120 WALDO AVENUE, MIDLAND, MI","[-84.18682369999999, 43.5990699]"
P0111,MCKAY PRESS INC,48642,MIDLAND,"7600 WEST WACKERLY STREET, MIDLAND, MI","[-84.3172234, 43.6571683]"
N0496,QUAD/GRAPHICS,48642,MIDLAND,"1700 JAMES SAVAGE RD, MIDLAND, MI","[-84.2071287, 43.6099347]"
N5153,SCIENTIFIC ANGLERS 3M,48642,MIDLAND,"4100 JAMES SALVAGE RD, MIDLAND, MI","[-84.1781724, 43.6105951]"
N6104,"RIVERSIDE ENERGY MICHIGAN, LLC - ELMER FUDD 1",48647,OSCODA,"SW/4, NE/4, NE/4, T28N, R2E SEC 5, ELMER TWP, MI","[-84.20679919999999, 44.7599645]"
P0461,AUBURN BEAN & GRAIN,48649,SAGINAW,"18413 S. OAKLEY ROAD, OAKLEY, MI","[-84.1683506, 43.15311639999999]"
P1098,"COMPASSIONATE ADVISORS-PINCANNA, LLC",48650,BAY,"419 E PINCONNING ROAD, PINCONNING, MI","[-84.0302465, 43.8540997]"
P0437,"ENERGY DEVELOPMENTS PINCONNING, LLC",48650,BAY,"2403 E. WHITEFEATHER ROAD, PINCONNING, MI","[-83.9497367, 43.896255]"
N8288,PINCONNING COMPRESSOR STATION,48650,BAY,"W CODY ESTEY RD, PINCONNING, MI","[-84.10483909999999, 43.8687969]"
B2482,"TUBULAR METAL SYSTEMS, LLC",48650,BAY,"401 E FIFTH ST, PINCONNING, MI","[-83.9570614, 43.8536981]"
N5985,WHITEFEATHER LANDFILL,48650,BAY,"2401 E. WHITEFEATHER ROAD, PINCONNING, MI","[-83.9506406, 43.90093479999999]"
N1359,AUTUMN VALLEY CREMATORY,48651,ROSCOMMON,"2063 NORWAY LANE, PRUDENVILLE, MI","[-84.6547009, 44.2851814]"
N0356,LAKESHORE CONCRETE INC,48651,ROSCOMMON,"2018 W HOUGHTON LAKE DR, PRUDENVILLE, MI","[-84.679339, 44.2993027]"
B1988,LEAR CORPORATION,48653,ROSCOMMON,"10161 N ROSCOMMON RD, ROSCOMMON, MI","[-84.5989713, 44.4823771]"
N2184,RIETH RILEY CONSTRUCTION CO INC,48653,ROSCOMMON,"3401 LANDFILL RD, ROSCOMMON, MI","[-84.588202, 44.3834972]"
N1355,BREITBURN OPERATING LP - FOSTER 28 CPF,48654,OGEMAW,"HEATH ROAD, ROSE CITY, MI","[-84.16217309999999, 44.435614]"
N1397,LAMBDA ENERGY RESOURCES LLC - MENTOR GAS PLANT,48654,OSCODA,"745 E. HUGHES LAKE RD., UNION CORNERS, MI","[-84.1789397, 44.5216761]"
N3900,ESSENTRA POROUS TECHNOLOGIES,48655,SAGINAW,"5301 S GRAHAM RD, SAINT CHARLES, MI","[-84.1402506, 43.346659]"
N1449,LOGJAMMER SAWMILL,48656,ROSCOMMON,"6376 DARGITZ, ROSCOMMON, MI","[-84.7373158, 44.4431949]"
N0368,ST. HELEN EXCAVATING,48656,ROSCOMMON,"1195 N. M-76, ROSCOMMON, MI","[-84.5888801, 44.5016392]"
A6012,ROMANCKY BROTHERS,48656,ROSCOMMON,"1612 M76, SAINT HELEN, MI","[-84.41032630000001, 44.3636378]"
N8034,SPEEDWAY SUPER AMERICA LLC (SSA 8858),48656,ARENAC,"320 S MAIN ST, STANDISH, MI","[-83.96003000000002, 43.9786975]"
N6306,HANLEE EQUIPMENT LLC,48657,MIDLAND,"62 EAST SAGINAW ROAD, SANFORD, MI","[-84.3654181, 43.6660906]"
N1350,NATIONAL INDUSTRIAL SHOP COATINGS,48657,MIDLAND,"2600 W RIVER RD, SANFORD, MI","[-84.3920254, 43.6856982]"
N8211,GLOBE TECHNOLOGIES CORP,48658,ARENAC,"1109 W CEDAR ST, STANDISH, MI","[-83.9738474, 43.9821374]"
N1248,MAGLINE INC,48658,ARENAC,"1205 W CEDAR ST, STANDISH, MI","[-83.9751941, 43.9822363]"
N7853,"LEASE MANAGMENT, INC.-KLIMEK/STAWOWY-OIL PROD FAC",48659,ARENAC,"T19N R4E SECTION 17, STERLING, MI","[-84.02277169999999, 44.0333538]"
N0457,AMERICAN THERMOFORMING MACHINERY,48661,OGEMAW,"2525 E GRIFFIN RD, WEST BRANCH, MI","[-84.22878519999999, 44.2688794]"
B4164,"BOLEN ASPHALT PAVING, INC.",48661,OGEMAW,"295 FAIRVIEW RD., WEST BRANCH, MI","[-84.2258772, 44.27951290000001]"
N2133,BUNTING SAND & GRAVEL PRODUCTS INC.,48661,OGEMAW,"3247 COOK RD, WEST BRANCH, MI","[-84.2263564, 44.2407529]"
P1080,CRAWFORD SAND & GRAVEL,48661,OGEMAW,"320 FAIRVIEW ROAD, WEST BRANCH, MI","[-84.225875, 44.2812]"
N6764,DCP  WEST BRANCH COMPRESSOR STN,48661,OGEMAW,"M-55 WEST OF SIMMONS RD, WEST BRANCH, MI","[-84.1846279, 44.2767186]"
N2240,GROVE INDUSTRIAL INC.,48661,OGEMAW,"2901 S M-76, WEST BRANCH, MI","[-84.206943, 44.2476058]"
M2711,"HYPERION MATERIALS & TECHNOLOGIES USA, LLC",48661,OGEMAW,"510 GRIFFIN RD, WEST BRANCH, MI","[-84.2278489, 44.2692694]"
N7271,PYRAMID PAVING & CONTRACTING,48661,OGEMAW,"325 N. FAIRVIEW, WEST BRANCH, MI","[-84.226244, 44.2813501]"
M2713,TAYLOR ENTRANCE SYSTEMS,48661,OGEMAW,"631 N FIRST ST, WEST BRANCH, MI","[-86.11263249999999, 43.9460638]"
N7365,"ULTIMATE CASTING & MACHINE, LLC",48661,OGEMAW,"3977 M-30, WEST BRANCH, MI","[-84.2665829, 44.2207959]"
N1652,WEST BRANCH PRODUCTION GATHERING & COMPRESSOR STAT,48661,OGEMAW,"2251 SIMMONS RD, WEST BRANCH, MI","[-84.1848823, 44.2621921]"
P1028,CORTEVA AGRISCIENCE LLC,48667,MIDLAND,"701 WASHINGTON STREET, MIDLAND, MI","[-84.2174684, 43.6067927]"
P1027,"DDP SPECIALTY ELECTRONIC MATERIALS US, LLC",48667,MIDLAND,"3400 S. SAGINAW RD  UNIT 96, MIDLAND, MI","[-84.2078293, 43.6017833]"
P1025,TRINSEO LLC,48667,MIDLAND,"1604 BUILDING, MIDLAND, MI","[-84.2432322, 43.61545960000001]"
N8317,LABUDDE GROUP INC,48701,TUSCOLA,"3880 RAYL RD, AKRON, MI","[-83.5141955, 43.5760069]"
N3228,TUSCOLA ENERGY - BOYCE B,48701,TUSCOLA,"GARNER RD, JUST NORTH OF CASS CITY RD, AKRON, MI","[-83.1863415, 43.60011979999999]"
N7955,TUSCOLA ENERGY - NIXON - GARNER RD  CPF,48701,TUSCOLA,"GARNER RD BETWEEN CASS CITY RD AND M25, AKRON, MI","[-83.6356599, 43.5945857]"
N1586,TUSCOLA ENERGY - NIXON FARMS,48701,TUSCOLA,"7611 BAY CITY FORESTVILLE RD, AKRON, MI","[-83.6157546, 43.6025071]"
P0142,TUSCOLA ENERGY INC,48701,TUSCOLA,"LEON & ARIAL COSENS 4-26(OFF GARNER RD), AKRON, MI","[-83.5141259, 43.5680758]"
P0200,TUSCOLA ENERGY INC,48701,TUSCOLA,"ELMWOOD RD SEC 36 14N 7E, AKRON, MI","[-83.5368209, 43.5806036]"
P0169,TUSCOLA ENERGY INC- RACHEL T. BEATY 1-30,48701,TUSCOLA,"SEC 30, TWP 14, R-8, AKRON, MI","[-83.5141259, 43.5680758]"
P0242,TUSCOLA ENERGY INC RUMBLE-1-19&SHARP ET AL A-1-30,48701,TUSCOLA,"T14N R7E SEC 19 & 30 CASS CITY RD, AKRON, MI","[-83.4216075, 43.5963375]"
P0493,TUSCOLA ENERGY INC.,48701,TUSCOLA,"SEC 36, TWP 14N, RANGE 7E AKRON TWP., AKRON, MI","[-83.5141259, 43.5680758]"
N8275,TUSCOLA ENERGY INC. - M & D DOWNING 2-29,48701,TUSCOLA,"5460 ELMWOOD RD, AKRON, MI","[-83.5599751, 43.5807688]"
N8276,TUSCOLA ENERGY INC. - MOWERY & BERNIA #1,48701,TUSCOLA,"SW NE SW SEC 32 T14N R8E, AKRON, MI","[-83.5141259, 43.5680758]"
N7954,TUSCOLA ENERGY MCPHERSON A-1-24,48701,TUSCOLA,"6082 CASS CITY RD, AKRON, MI","[-83.5857403, 43.5945994]"
N0963,BAILER AND DESHAW,48701,TUSCOLA,"WISNER TWSP, WISNER, MI","[-83.6135572, 43.5935611]"
N2259,TUSCOLA ENERGY INC,48701,TUSCOLA,"WALAT FARMS ET AL A-2-26; LEON & AERIAL COSEN 2-26 AND 3-26, WISNER TWP, MI","[-83.6135572, 43.5935611]"
P0199,TUSCOLA ENERGY INC,48701,TUSCOLA,"ELMWOOD RD SEC 36, WISNER TWP, MI","[-83.62348469999999, 43.5801054]"
P0202,TUSCOLA ENERGY INC,48701,TUSCOLA,"CASS CITY RD SEC 27 & 22, WISNER TWP, MI","[-83.17298699999999, 43.600759]"
P0286,"TUSCOLA ENERGY, INC.",48701,TUSCOLA,"ELMWOOD RD SEC 25 TWP 14, WISNER TWP, MI","[-83.62348469999999, 43.5801054]"
N6761,"M-R VENTURES, LLC",48703,ARENAC,"610 N COURT, AU GRES, MI","[-83.6956812, 44.0550262]"
U09070237,BAY COUNTY GENERAL,48706,BAY,"ANY BAY CO. ROAD, ANY BAY CO. TOWN, MI","[-83.9463603, 43.6666755]"
