name,doc_type,date,zip_code,county,full_address,source_id,geometry,doc_url
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2014-12-09,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20141209.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2015-07-23,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20150723.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2015-08-11,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20150811.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2016-07-12,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20160712.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2017-04-26,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20170426.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2017-07-17,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20170717.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2018-07-17,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20180717.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2019-06-11,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20190611.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2019-12-10,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20191210.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2020-01-14,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20200114.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2020-06-16,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20200616.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2020-07-21,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20200721.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2021-06-15,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20210615.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,TEST,2021-07-13,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_TEST_20210713.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,VN,2019-09-19,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_VN_20190919.pdf
CONSUMERS ENERGY - RAY COMPRESSOR STATION,VN,2020-08-10,48005,MACOMB,"69333  OMO RD., ARMADA, MI",B6636,"[-82.86568450000001, 42.8107738]",https://www.egle.state.mi.us/aps/downloads/srn/B6636/B6636_VN_20200810.pdf
HILCO TECHNOLOGIES,FCE,2017-12-19,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI",N7047,"[-82.9788531, 42.8139571]",https://www.egle.state.mi.us/aps/downloads/srn/N7047/N7047_FCE_20171219.pdf
HILCO TECHNOLOGIES,FCE,2021-11-24,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI",N7047,"[-82.9788531, 42.8139571]",https://www.egle.state.mi.us/aps/downloads/srn/N7047/N7047_FCE_20211124.pdf
HILCO TECHNOLOGIES,SAR,2017-11-30,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI",N7047,"[-82.9788531, 42.8139571]",https://www.egle.state.mi.us/aps/downloads/srn/N7047/N7047_SAR_20171130.pdf
HILCO TECHNOLOGIES,SAR,2021-11-19,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI",N7047,"[-82.9788531, 42.8139571]",https://www.egle.state.mi.us/aps/downloads/srn/N7047/N7047_SAR_20211119.pdf
"HOLSBEKE CONSTRUCTION, INC.",SAR,2014-12-09,48005,MACOMB,"31071 DIVISION STREET, NEW HAVEN, MI",E9903,"[-82.8003878, 42.7316491]",https://www.egle.state.mi.us/aps/downloads/srn/E9903/E9903_SAR_20141209.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,FCE,2015-09-28,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_FCE_20150928.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,FCE,2019-09-19,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_FCE_20190919.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,FCE,2021-09-29,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_FCE_20210929.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,SAR,2015-08-07,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_SAR_20150807.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,SAR,2019-08-27,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_SAR_20190827.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,SAR,2021-08-26,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_SAR_20210826.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,TEST,2016-06-02,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_TEST_20160602.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,TEST,2017-10-16,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_TEST_20171016.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,TEST,2017-10-20,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_TEST_20171020.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,TEST,2018-01-11,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_TEST_20180111.pdf
DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,TEST,2019-07-09,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI",B6145,"[-82.6986921, 43.1067683]",https://www.egle.state.mi.us/aps/downloads/srn/B6145/B6145_TEST_20190709.pdf
RGE AGGREGATES,SAR,2016-04-14,48006,SAINT CLAIR,"8870 BRYCE RD, AVOCA, MI",N7711,"[-82.6870964, 43.0188032]",https://www.egle.state.mi.us/aps/downloads/srn/N7711/N7711_SAR_20160414.pdf
COMMERCIAL BUILDING,ASBVN,2018-07-20,48009,OAKLAND,"525 SOUTHFIELD, BIRMINGHAM, MI",U631803621,"[-83.2215514, 42.5433166]",https://www.egle.state.mi.us/aps/downloads/srn/U631803621/U631803621_ASBVN_20180720.pdf
ETON CLEANERS,DCVN,2016-10-31,48009,OAKLAND,"217 NORTH ETON, BIRMINGHAM, MI",EN6300255,"[-83.1964993, 42.5484428]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300255/EN6300255_DCVN_20161031.pdf
ETON CLEANERS,DCVN,2018-03-14,48009,OAKLAND,"217 NORTH ETON, BIRMINGHAM, MI",EN6300255,"[-83.1964993, 42.5484428]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300255/EN6300255_DCVN_20180314.pdf
GRANT STREET CLEANERS,DCVN,2017-06-28,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI",EN6300049,"[-83.2102543, 42.5383755]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300049/EN6300049_DCVN_20170628.pdf
GRANT STREET CLEANERS,DCVN,2017-07-26,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI",EN6300049,"[-83.2102543, 42.5383755]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300049/EN6300049_DCVN_20170726.pdf
GRANT STREET CLEANERS,DCVN,2017-10-05,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI",EN6300049,"[-83.2102543, 42.5383755]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300049/EN6300049_DCVN_20171005.pdf
GRANT STREET CLEANERS,DCVN,2021-08-05,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI",EN6300049,"[-83.2102543, 42.5383755]",https://www.egle.state.mi.us/aps/downloads/srn/EN6300049/EN6300049_DCVN_20210805.pdf
QUALITY COACH COLLISION,SAR,2015-05-15,48009,OAKLAND,"2295 E. LINCOLN STREET, BIRMINGHAM, MI",U631509193,"[-83.19271540000001, 42.5393038]",https://www.egle.state.mi.us/aps/downloads/srn/U631509193/U631509193_SAR_20150515.pdf
"DETROIT WATER & SEWERAGE, ADAMS ROAD STATION",SAR,2017-11-27,48304,OAKLAND,"6201 ADAMS ROAD, BLOOMFELD HLS, MI",N6621,"[-83.2086633, 42.6086798]",https://www.egle.state.mi.us/aps/downloads/srn/N6621/N6621_SAR_20171127.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,FCE,2014-04-03,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_FCE_20140403.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,FCE,2016-08-25,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_FCE_20160825.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,FCE,2018-08-28,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_FCE_20180828.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,FCE,2019-12-06,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_FCE_20191206.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,SAR,2014-04-03,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_SAR_20140403.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,SAR,2016-08-25,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_SAR_20160825.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,SAR,2018-08-28,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_SAR_20180828.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,SAR,2019-11-06,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_SAR_20191106.pdf
ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,TEST,2015-09-15,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI",B6481,"[-82.9483376, 43.0380328]",https://www.egle.state.mi.us/aps/downloads/srn/B6481/B6481_TEST_20150915.pdf
CAPACFARMERS ELEVATOR CO,SAR,2016-10-14,48014,SAINT CLAIR,"220 HUNTER STREET, CAPAC, MI",M3423,"[-82.924379, 43.0091908]",https://www.egle.state.mi.us/aps/downloads/srn/M3423/M3423_SAR_20161014.pdf
FORMER CAPAC STORAGE,ASBVN,2016-12-28,48014,SAINT CLAIR,"5570 HACKMAN, MUSSEY TOWNSHIP, MI",U741612777,"[-82.8991195, 43.0586981]",https://www.egle.state.mi.us/aps/downloads/srn/U741612777/U741612777_ASBVN_20161228.pdf
FORMER CAPAC STORAGE,ASBVN,2017-03-07,48014,SAINT CLAIR,"5570 HACKMAN, MUSSEY TOWNSHIP, MI",U741612777,"[-82.8991195, 43.0586981]",https://www.egle.state.mi.us/aps/downloads/srn/U741612777/U741612777_ASBVN_20170307.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,FCE,2014-05-14,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_FCE_20140514.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,FCE,2016-08-23,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_FCE_20160823.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,FCE,2017-11-22,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_FCE_20171122.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,FCE,2020-02-26,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_FCE_20200226.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,SAR,2014-04-23,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_SAR_20140423.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,SAR,2016-08-23,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_SAR_20160823.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,SAR,2020-02-06,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_SAR_20200206.pdf
ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,TEST,2015-03-04,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI",B8337,"[-82.7454606, 42.7694054]",https://www.egle.state.mi.us/aps/downloads/srn/B8337/B8337_TEST_20150304.pdf
"CREST FORD, INC.",SAR,2016-12-08,48015,MACOMB,"26333 VAN DYKE, CENTER LINE, MI",N5107,"[-83.028669, 42.4871496]",https://www.egle.state.mi.us/aps/downloads/srn/N5107/N5107_SAR_20161208.pdf
VAN DYKE CLEANERS,DCVN,2018-07-05,48015,MACOMB,"26677 VAN DYKE, CENTER LINE, MI",EN5000053,"[-83.027969, 42.489765]",https://www.egle.state.mi.us/aps/downloads/srn/EN5000053/EN5000053_DCVN_20180705.pdf
COMPASS WHOLESALE TIRES & CAR PARTS,SAR,2018-08-24,48015,MACOMB,"13125 8 MILE RD, STERLING HTS, MI",N2828,"[-83.4470517, 42.4384914]",https://www.egle.state.mi.us/aps/downloads/srn/N2828/N2828_SAR_20180824.pdf
"CREATIVE SOLUTIONS GROUP, INC.",SAR,2015-09-03,48017,OAKLAND,"1250 CROOKS RD, CLAWSON, MI",A5095,"[-83.16579390000001, 42.5439687]",https://www.egle.state.mi.us/aps/downloads/srn/A5095/A5095_SAR_20150903.pdf
RESIDENCE,ASBVN,2018-01-17,48017,OAKLAND,"29 HIGH STREET, CLAWSON, MI",U631800016,"[-83.1419702, 42.5339617]",https://www.egle.state.mi.us/aps/downloads/srn/U631800016/U631800016_ASBVN_20180117.pdf
VACANT RESIDENTIAL,ASBVN,2021-03-19,48017,OAKLAND,"444 N. ROCHESTER RD., CLAWSON, MI",U632100705,"[-83.1347232, 42.5371124]",https://www.egle.state.mi.us/aps/downloads/srn/U632100705/U632100705_ASBVN_20210319.pdf
FORMER THUNDERBIRD LANES,ASBVN,2016-04-20,48017,OAKLAND,"400 W. MAPLE ROAD, TROY, MI",U631603918,"[-83.1532582, 42.5491481]",https://www.egle.state.mi.us/aps/downloads/srn/U631603918/U631603918_ASBVN_20160420.pdf
KEM-TEC LAND SURVEYORS,SAR,2018-08-03,48021,MACOMB,"22556 GRATIOT AVE, EASTPOINTE, MI",U501807378,"[-82.957996, 42.463602]",https://www.egle.state.mi.us/aps/downloads/srn/U501807378/U501807378_SAR_20180803.pdf
FORMER ZLATES PLACE,ASBVN,2017-12-11,48023,SAINT CLAIR,"7750 DIXIE HIGHWAY, FAIR HAVEN, MI",U741708252,"[-82.62147879999999, 42.6721603]",https://www.egle.state.mi.us/aps/downloads/srn/U741708252/U741708252_ASBVN_20171211.pdf
FORMER ZLATES PLACE,ASBVN,2018-01-10,48023,SAINT CLAIR,"7750 DIXIE HIGHWAY, FAIR HAVEN, MI",U741708252,"[-82.62147879999999, 42.6721603]",https://www.egle.state.mi.us/aps/downloads/srn/U741708252/U741708252_ASBVN_20180110.pdf
MALLARD POND CONSTRUCTION,SAR,2020-05-20,48023,SAINT CLAIR,"9399 SHORTCUT ROAD, IRA TOWNSHIP, MI",U742001992,"[-82.6850269, 42.6928146]",https://www.egle.state.mi.us/aps/downloads/srn/U742001992/U742001992_SAR_20200520.pdf
FORMER BALLEW'S BAR & GRILL,ASBVN,2017-08-17,48026,MACOMB,"31490 UTICA ROAD, FRASER, MI",U501705432,"[-82.9466688, 42.5290908]",https://www.egle.state.mi.us/aps/downloads/srn/U501705432/U501705432_ASBVN_20170817.pdf
CONRAD'S POULTRY FARM,SAR,2016-10-14,48027,SAINT CLAIR,"7473 LAPPER ROAD, GOODELLS, MI",U741611695,"[-82.6298582, 42.9899844]",https://www.egle.state.mi.us/aps/downloads/srn/U741611695/U741611695_SAR_20161014.pdf
CAPITAL SALES COMPANY,SAR,2015-03-17,48030,OAKLAND,"1471 E. NINE MILE ROAD, HAZEL PARK, MI",U631501656,"[-83.08933139999999, 42.4626509]",https://www.egle.state.mi.us/aps/downloads/srn/U631501656/U631501656_SAR_20150317.pdf
COMMERCIAL BUILDING,ASBVN,2016-09-26,48030,OAKLAND,"348 E. NINE MILE ROAD, HAZEL PARK, MI",U631610826,"[-83.101766, 42.4612239]",https://www.egle.state.mi.us/aps/downloads/srn/U631610826/U631610826_ASBVN_20160926.pdf
MICHIGAN SPLINE GAGE COMPANY,SAR,2015-03-17,48030,OAKLAND,"1626 E. NINE MILE ROAD, HAZEL PARK, MI",U631501658,"[-83.0876814, 42.4615201]",https://www.egle.state.mi.us/aps/downloads/srn/U631501658/U631501658_SAR_20150317.pdf
VACANT RESIDENTIAL,ASBVN,2021-08-13,48030,OAKLAND,"39 E. MAPLEDALE, HAZEL PARK, MI",U632103936,"[-83.1035892, 42.4726565]",https://www.egle.state.mi.us/aps/downloads/srn/U632103936/U632103936_ASBVN_20210813.pdf
"ACTION IMPACT, INC.",SAR,2015-04-17,48033,OAKLAND,"25992 W. 8 MILE ROAD, SOUTHFIELD, MI",U631502761,"[-83.3216073, 42.442079]",https://www.egle.state.mi.us/aps/downloads/srn/U631502761/U631502761_SAR_20150417.pdf
BUSCHE PERFORMANCE GROUP,SAR,2018-09-04,48033,OAKLAND,"22122 TELEGRAPH ROAD, SOUTHFIELD, MI",U631807777,"[-83.27710820000001, 42.4532793]",https://www.egle.state.mi.us/aps/downloads/srn/U631807777/U631807777_SAR_20180904.pdf
A & D INDUSTRIES,SAR,2015-02-24,48036,MACOMB,"44645 MACOMB INDUSTRIAL DRIVE, CLINTON TOWSHIP, MI",U501501390,"[-82.88265249999999, 42.6260471]",https://www.egle.state.mi.us/aps/downloads/srn/U501501390/U501501390_SAR_20150224.pdf
BENDIX CORP,SAR,2018-01-26,48033,OAKLAND,"21283 BRIDGE ST., SOUTHFIELD, MI",U631707525,"[-83.28483419999999, 42.4477616]",https://www.egle.state.mi.us/aps/downloads/srn/U631707525/U631707525_SAR_20180126.pdf
"ENBRIDGE, INC.-MARYVILLE TAKE OFF METERING STATION",SAR,2016-02-04,48040,SAINT CLAIR,"256 MURPHY DRIVE, MARYSVILLE, MI",U741600997,"[-82.5103321, 42.9026651]",https://www.egle.state.mi.us/aps/downloads/srn/U741600997/U741600997_SAR_20160204.pdf
PAUMAC TUBING LLC,SAR,2016-06-28,48040,SAINT CLAIR,"315 CUTTLE ROAD, MARYSVILLE, MI",U741608785,"[-82.47650259999999, 42.8979806]",https://www.egle.state.mi.us/aps/downloads/srn/U741608785/U741608785_SAR_20160628.pdf
SEAWAY MOBILE HOME RANCH,ASBVN,2021-07-19,48040,SAINT CLAIR,"50 MACK AVENUE, MARYSVILLE, MI",U742102897,"[-82.4769381, 42.8853911]",https://www.egle.state.mi.us/aps/downloads/srn/U742102897/U742102897_ASBVN_20210719.pdf
DANLYN CONTROLS,SAR,2016-10-11,48042,MACOMB,"51410 MILANO DRIVE, MACOMB, MI",U501611367,"[-82.9656559, 42.6736778]",https://www.egle.state.mi.us/aps/downloads/srn/U501611367/U501611367_SAR_20161011.pdf
GREAT LAKES CUSTOMS,SAR,2015-03-26,48043,MACOMB,"260 N. ROSE ST, MT. CLEMENS, MI",U501501917,"[-82.8945525, 42.6104563]",https://www.egle.state.mi.us/aps/downloads/srn/U501501917/U501501917_SAR_20150326.pdf
ANCHOR BAY PACKAGING CORPORATION,SAR,2017-02-09,48047,MACOMB,"30871 23 MILE ROAD, BALTIMORE, MI",U501700825,"[-82.8003457, 42.6755215]",https://www.egle.state.mi.us/aps/downloads/srn/U501700825/U501700825_SAR_20170209.pdf
EBBCO INC,SAR,2016-02-26,48047,MACOMB,"51536 INDUSTRIAL DRIVE, NEW BALTIMORE, MI",U501601738,"[-82.7536772, 42.6832184]",https://www.egle.state.mi.us/aps/downloads/srn/U501601738/U501601738_SAR_20160226.pdf
FORMER BAKERY,ASBVN,2021-04-23,48047,MACOMB,"51005 WASHINGTON, NEW BALTIMORE, MI",U502100242,"[-82.7352832, 42.67963750000001]",https://www.egle.state.mi.us/aps/downloads/srn/U502100242/U502100242_ASBVN_20210423.pdf
FORMER BAKERY,VN,2021-06-22,48047,MACOMB,"51005 WASHINGTON, NEW BALTIMORE, MI",U502100242,"[-82.7352832, 42.67963750000001]",https://www.egle.state.mi.us/aps/downloads/srn/U502100242/U502100242_VN_20210622.pdf
"KBE PRECISIONS PRODUCTS, LLC",SAR,2016-02-23,48047,MACOMB,"51537 INDUSTRIAL DRIVE, NEW BALTIMORE, MI",U501601736,"[-82.7550255, 42.6826956]",https://www.egle.state.mi.us/aps/downloads/srn/U501601736/U501601736_SAR_20160223.pdf
"ESPER GRAIN, LLC",SAR,2015-07-01,48050,MACOMB,"32000 32 MILE ROAD, LENOX, MI",U501505836,"[-82.796776, 42.80316699999999]",https://www.egle.state.mi.us/aps/downloads/srn/U501505836/U501505836_SAR_20150701.pdf
"ATTICA HYDRAULIC EXCHANGE, INC.",SAR,2015-02-24,48051,MACOMB,"48175 GRAIOT AVENUE, CHESTERFIELD, MI",U501501393,"[-82.8519651, 42.6538797]",https://www.egle.state.mi.us/aps/downloads/srn/U501501393/U501501393_SAR_20150224.pdf
ELITE FENCE PRODUCTS INC,SAR,2016-04-28,48051,MACOMB,"50925 RICHARD W BLVD, CHESTERFIELD, MI 4, CHESTERFIELD TOWNSHIP, MI",U501604278,"[-82.8510208, 42.6729774]",https://www.egle.state.mi.us/aps/downloads/srn/U501604278/U501604278_SAR_20160428.pdf
APPLIED TECH INDUSTRIES,SAR,2020-11-17,48051,MACOMB,"50271 E. RUSSELL SCHMIDT BLVD., NEW BALTIMORE, MI",U502004021,"[-82.8508526, 42.66424019999999]",https://www.egle.state.mi.us/aps/downloads/srn/U502004021/U502004021_SAR_20201117.pdf
SEAMEN MANUFACTURING COMPANY,SAR,2019-07-24,48342,OAKLAND,"29 WEST RUNDELL, PONTIAC, MI",U631908774,"[-83.29591599999999, 42.6518439]",https://www.egle.state.mi.us/aps/downloads/srn/U631908774/U631908774_SAR_20190724.pdf
RESIDENCE,ASBVN,2016-03-21,48060,SAINT CLAIR,"930 COURT ST, PORT HURON, MI",U741601170,"[-82.4315147, 42.9714415]",https://www.egle.state.mi.us/aps/downloads/srn/U741601170/U741601170_ASBVN_20160321.pdf
TECHNI-COMP ENVIRONMENTAL,SAR,2021-07-07,48060,SAINT CLAIR,"4200 DOVE ROAD, PORT HURON, MI",U742103434,"[-82.4907844, 42.9527862]",https://www.egle.state.mi.us/aps/downloads/srn/U742103434/U742103434_SAR_20210707.pdf
VACANT COMMERCIAL,ASBVN,2021-08-04,48060,SAINT CLAIR,"1033 RIVER, PORT HURON, MI",U742103890,"[-82.43630069999999, 42.9848486]",https://www.egle.state.mi.us/aps/downloads/srn/U742103890/U742103890_ASBVN_20210804.pdf
VACANT HOTEL,ASBVN,2020-03-06,48060,SAINT CLAIR,"1026 MILITARY, PORT HURON, MI",U742000292,"[-82.4240239, 42.9728532]",https://www.egle.state.mi.us/aps/downloads/srn/U742000292/U742000292_ASBVN_20200306.pdf
